,cluster
2422,4
2423,0
2424,3
2425,6
2428,7
2429,1
2430,5
2431,1
2432,6
2433,5
2435,2
2437,5
2438,0
2439,4
2440,1
2441,0
2442,2
2444,7
2446,1
2448,5
2449,6
2450,5
2451,7
2452,7
2453,2
2454,1
2455,5
2456,7
2457,1
2458,6
2459,5
2460,7
2462,7
2463,7
2465,0
2466,1
2468,4
2471,7
2472,2
2476,6
2482,0
2485,6
2490,2
2493,0
2497,2
2501,5
2502,6
2506,6
2509,0
2513,2
2517,7
2521,6
2525,6
2526,0
2536,2
2538,1
2539,0
2540,5
2545,7
2547,0
2551,7
2553,1
2554,1
2555,0
2557,5
2558,5
2560,2
2562,3
2563,5
2564,0
2565,2
2566,3
2568,6
2571,0
2574,7
2577,6
2580,5
2581,1
2582,5
2587,0
2588,0
2589,1
2593,5
2594,7
2595,5
2597,1
2598,5
2599,1
2600,1
2601,0
2602,0
2603,5
2604,4
2605,0
2606,5
2607,3
2608,7
2609,5
2610,7
2611,7
2612,5
2613,5
2614,6
2615,1
2616,2
2618,6
2619,7
2622,1
2625,4
2626,6
2627,6
2628,3
2630,5
2631,6
2632,6
2633,0
2637,7
2638,7
2644,5
2645,1
2647,6
2673,5
2684,7
2693,5
2694,7
2707,3
2718,5
2723,4
2727,1
2732,5
2749,7
2753,7
2754,1
2765,2
2775,2
2776,1
2779,0
2780,6
2787,3
2788,5
2795,6
2806,0
2810,7
2813,1
2821,1
2825,4
2827,5
2829,6
2834,4
2839,6
2841,6
2844,5
2847,0
2878,5
2879,3
2881,1
2883,1
2892,6
2895,4
2902,2
2919,1
2920,4
2925,4
2931,6
2934,6
2935,5
2937,7
2940,0
2943,0
2944,2
2945,6
2946,0
2949,7
2953,1
2954,6
2956,1
2957,5
2958,5
2959,5
2962,0
2963,4
2967,3
2969,5
2977,3
2978,7
2979,2
2982,5
2995,7
3001,5
3007,7
3027,5
3029,3
3031,1
3033,0
3036,6
3037,6
3040,1
3046,3
3048,2
3050,2
3053,7
3054,2
3055,1
3056,7
3058,2
3059,4
3062,0
3063,6
3064,4
3068,0
3069,5
3079,6
3080,5
3084,0
3093,1
3096,1
3099,1
3100,0
3113,1
3114,0
3124,5
3132,7
3133,7
3134,5
3136,3
3138,6
3139,4
3144,0
3145,4
3146,5
3148,4
3149,6
3150,5
3159,1
3161,1
3164,1
3169,3
3170,3
3171,2
3174,3
3175,7
3176,6
3177,2
3178,7
3182,3
3183,1
3184,5
3185,7
3188,0
3189,1
3191,1
3193,5
3194,1
3201,5
3207,6
3210,6
3215,7
3217,5
3221,6
3225,5
3236,2
3237,1
3241,7
3253,2
3255,1
3256,5
3257,0
3263,0
3267,7
3269,5
3270,2
3272,2
3278,2
3281,5
3291,0
3292,6
3294,7
3295,4
3296,6
3299,5
3303,7
3306,5
3308,5
3311,2
3314,5
3315,2
3319,1
3336,3
3352,5
3361,3
3363,4
3367,5
3369,3
3372,2
3381,7
3383,7
3388,7
3389,3
3393,2
3399,3
3403,1
3408,5
3414,7
3415,3
3416,5
3417,6
3419,6
3428,2
3437,1
3438,0
3442,5
3443,0
3450,3
3455,4
3456,6
3457,5
3459,0
3470,3
3475,0
3490,2
3493,7
3494,6
3501,5
3503,7
3506,3
3507,5
3510,1
3513,5
3514,4
3515,7
3517,6
3520,0
3521,1
3523,3
3524,5
3525,7
3526,0
3528,7
3531,5
3532,4
3533,6
3535,4
3539,6
3540,6
3541,7
3542,1
3543,7
3546,0
3547,2
3553,3
3558,7
3559,5
3560,0
3564,0
3566,1
3567,7
3569,0
3571,6
3573,6
3574,3
3575,1
3577,4
3578,3
3579,7
3580,2
3582,6
3583,4
3586,3
3587,5
3588,5
3589,0
3590,7
3592,7
3593,5
3596,0
3597,5
3598,5
3599,0
3600,7
3601,7
3602,7
3606,7
3607,2
3608,3
3611,5
3613,4
3614,5
3616,1
3617,5
3618,5
3619,7
3620,7
3621,5
3622,7
3623,5
3625,0
3627,2
3628,7
3630,7
3632,0
3640,7
3648,4
3649,5
3650,5
3651,7
3652,5
3653,2
3657,2
3658,1
3665,0
3671,1
3672,0
3681,7
3682,3
3684,6
3689,4
3693,6
3695,3
3701,1
3702,1
3703,5
3704,4
3705,6
3706,6
3708,7
3710,4
3712,5
3713,6
3714,5
3715,5
3718,6
3719,5
3720,3
3721,7
3722,5
3723,4
3725,6
3726,5
3728,5
3734,7
3737,6
3740,4
3746,2
3747,0
3752,7
3757,0
3758,5
3759,5
3760,4
3761,6
3764,0
3765,7
3766,5
3770,7
3771,2
3773,7
3776,0
3779,2
3783,2
3786,1
3787,1
3790,2
3792,5
3793,1
3797,6
3798,6
3800,2
3801,6
3803,5
3804,0
3805,4
3806,7
3807,7
3808,1
3809,7
3811,5
3812,1
3813,1
3814,4
3816,0
3817,0
3818,6
3826,7
3828,1
3836,3
3837,6
3840,3
3841,0
3842,5
3843,2
3846,2
3848,5
3849,6
3850,2
3851,7
3852,1
3853,1
3854,1
3858,2
3860,0
3862,4
3863,6
3865,4
3869,0
3872,0
3875,4
3876,0
3877,2
3880,3
3881,6
3886,7
3892,6
3896,7
3900,0
3901,5
3902,7
3903,1
3904,6
3905,1
3906,1
3907,1
3908,6
3909,1
3911,1
3914,2
3915,7
3918,2
3920,1
3921,7
3925,6
3928,3
3930,6
3936,0
3937,1
3939,1
3940,5
3945,1
3947,7
3948,0
3951,7
3955,1
3959,6
3960,5
3962,7
3977,1
3978,0
3979,7
3980,3
3981,7
3986,4
3988,5
3990,5
3991,2
3992,7
3994,5
3999,5
4000,1
4001,3
4002,3
4003,1
4004,1
4007,6
4010,3
4011,5
4019,3
4020,4
4022,5
4027,0
4033,2
4034,4
4036,6
4039,7
4040,2
4041,5
4043,5
4048,0
4049,4
4050,3
4052,1
4056,4
4059,2
4060,2
4061,5
4063,5
4065,2
4066,1
4067,7
4070,3
4072,3
4073,7
4079,6
4080,5
4081,2
4084,2
4086,4
4087,1
4089,0
4090,1
4092,4
4128,2
4131,0
4141,6
4147,7
4158,1
4179,2
4188,7
4206,2
4217,5
4222,6
4234,6
4245,0
4249,1
4254,2
4262,7
4269,5
4274,7
4284,7
4285,2
4298,7
4302,0
4312,5
4318,1
4320,7
4322,7
4329,7
4331,4
4333,4
4334,2
4337,2
4344,0
4345,3
4347,2
4348,1
4352,4
4359,2
4360,4
4363,5
4366,6
4367,7
4369,0
4372,1
4374,5
4375,7
4379,5
4389,7
4390,1
4392,0
4393,2
4394,5
4396,1
4401,3
4408,7
4409,4
4411,4
4413,6
4415,7
4417,2
4419,1
4422,2
4424,0
4425,3
4426,1
4430,7
4435,0
4437,4
4438,5
4439,0
4440,7
4447,6
4450,2
4454,4
4458,4
4459,2
4460,6
4462,7
4464,6
4471,6
4473,5
4475,3
4476,2
4479,4
4484,4
4491,7
4502,0
4506,7
4508,7
4511,2
4513,6
4515,2
4516,2
4517,0
4519,5
4520,0
4523,4
4524,2
4525,5
4527,7
4529,5
4530,4
4531,0
4533,1
4534,4
4535,7
4536,5
4539,6
4541,4
4543,4
4545,5
4547,5
4549,7
4550,4
4551,7
4552,6
4553,7
4555,0
4556,7
4558,5
4559,5
4560,5
4562,5
4568,3
4569,7
4575,1
4576,2
4579,3
4581,7
4582,7
4586,2
4588,2
4590,1
4591,6
4594,2
4596,6
4597,4
4598,7
4600,5
4603,7
4606,5
4608,0
4610,2
4612,4
4613,4
4615,0
4619,4
4623,1
4624,6
4627,1
4629,1
4636,3
4638,5
4640,2
4644,7
4647,3
4648,6
4650,4
4652,0
4653,5
4656,6
4660,4
4661,7
4664,7
4665,5
4668,7
4671,5
4679,6
4688,7
4689,7
4691,1
4692,1
4693,7
4694,6
4695,5
4696,6
4697,5
4698,2
4700,2
4701,7
4703,0
4706,5
4708,0
4709,0
4710,2
4712,5
4713,2
4715,7
4716,6
4717,5
4720,3
4724,2
4725,7
4726,7
4728,0
4730,1
4731,5
4732,3
4734,4
4735,5
4737,5
4738,2
4739,1
4740,2
4741,2
4743,0
4745,4
4749,2
4750,7
4753,5
4755,6
4756,4
4759,0
4762,5
4763,6
4764,5
4765,1
4766,4
4767,7
4772,1
4774,5
4775,0
4778,7
4779,6
4780,3
4784,0
4785,7
4786,4
4788,0
4789,6
4791,7
4796,1
4797,3
4800,7
4802,0
4807,4
4808,7
4809,2
4811,1
4813,6
4816,7
4817,1
4818,5
4819,5
4820,6
4821,1
4822,2
4824,5
4829,3
4830,5
4831,6
4832,4
4833,1
4835,5
4836,2
4837,4
4838,0
4839,3
4840,6
4841,5
4842,4
4844,7
4845,0
4846,6
4847,5
4848,5
4849,1
4850,2
4851,7
4853,0
4854,3
4855,5
4856,3
4857,5
4858,5
4859,5
4860,3
4862,4
4864,5
4867,5
4868,2
4870,1
4874,5
4876,7
4878,6
4879,5
4880,1
4883,7
4884,0
4887,1
4888,5
4891,4
4892,0
4895,7
4898,4
4899,2
4900,0
4901,5
4903,3
4904,7
4905,7
4909,5
4910,0
4912,0
4913,5
4915,3
4916,1
4917,1
4918,4
4920,1
4921,7
4922,4
4923,2
4925,3
4926,1
4927,3
4929,1
4930,2
4931,4
4932,6
4934,1
4937,1
4940,5
4944,5
4945,4
4946,6
4948,3
4949,0
4951,3
4952,2
4953,3
4954,6
4955,0
4956,7
4958,2
4960,6
4961,6
4962,0
4963,0
4964,0
4965,5
4966,6
4967,2
4968,6
4969,7
4970,0
4971,4
4972,4
4978,0
4979,5
4981,4
4984,1
4985,7
4986,2
4988,1
4992,0
4993,5
4994,1
4995,2
4999,5
5002,0
5003,2
5004,6
5005,6
5007,1
5008,4
5010,2
5011,5
5013,1
5014,5
5019,7
5020,0
5022,6
5023,2
5025,5
5026,5
5027,4
5030,7
5031,1
5032,6
5033,0
5035,3
