,cluster
2606,7
2607,2
2608,1
2609,1
2610,1
2611,1
2612,1
2613,5
2614,0
2615,3
2616,4
2618,0
2619,1
2622,3
2625,6
2626,0
2627,0
2628,2
2630,7
2631,0
2632,3
2633,5
2637,1
2638,1
2644,7
2645,3
2647,0
2673,1
2684,1
2693,7
2694,1
2707,2
2718,7
2723,6
2727,3
2732,1
2749,1
2753,1
2754,3
2765,4
2775,4
2776,3
2779,5
2780,3
2787,2
2788,1
2795,0
2806,6
2810,1
2813,3
2821,3
2825,6
2827,1
2829,6
2834,6
2839,6
2841,0
2844,1
2847,5
2878,7
2879,2
2881,3
2883,1
2892,6
2895,6
2902,4
2919,3
2920,2
2925,2
2931,0
2934,0
2935,7
2937,1
2940,5
2943,5
2944,4
2945,3
2946,5
2949,1
2953,3
2954,0
2956,1
2957,5
2958,7
2959,7
2962,5
2963,6
2967,2
2969,5
2977,2
2978,1
2979,4
2982,1
2995,1
3001,7
3007,1
3027,7
3029,2
3031,3
3033,5
3036,3
3037,3
3040,3
3046,2
3048,4
3050,4
3053,1
3054,4
3055,3
3056,1
3058,4
3059,6
3062,5
3063,0
3064,6
3068,5
3069,7
3079,3
3080,7
3084,5
3093,3
3096,3
3099,3
3100,5
3113,3
3114,5
3124,7
3132,1
3133,1
3134,7
3136,2
3138,6
3139,6
3144,5
3145,6
3146,7
3148,6
3149,0
3150,5
3159,3
3161,3
3164,3
3169,2
3170,2
3171,4
3174,2
3175,1
3176,0
3177,4
3178,4
3182,2
3183,3
3184,7
3185,1
3188,5
3189,3
3191,3
3193,7
3194,3
3201,7
3207,0
3210,0
3215,1
3217,7
3221,0
3225,7
3236,4
3237,1
3241,1
3253,4
3255,3
3256,7
3257,5
3263,5
3267,1
3269,1
3270,4
3272,4
3278,4
3281,7
3291,5
3292,0
3294,1
3295,2
3296,0
3299,7
3303,1
3306,7
3308,7
3311,4
3314,1
3315,4
3319,3
3336,2
3352,1
3361,2
3363,6
3367,3
3369,2
3372,4
3381,1
3383,1
3388,1
3389,2
3393,4
3399,2
3403,3
3408,1
3414,1
3415,2
3416,7
3417,0
3419,0
3428,4
3437,3
3438,5
3442,5
3443,6
3450,2
3455,2
3456,0
3457,7
3459,5
3470,2
3475,5
3490,4
3493,1
3494,0
3501,7
3503,1
3506,2
3507,1
3510,3
3513,1
3514,6
3515,1
3517,0
3520,5
3521,3
3523,2
3524,5
3525,1
3526,5
3528,1
3531,7
3532,6
3533,0
3535,6
3539,3
3540,0
3541,1
3542,3
3543,1
3546,6
3547,4
3553,2
3558,1
3559,1
3560,6
3564,5
3566,3
3567,1
3569,5
3571,3
3573,0
3574,2
3575,3
3577,6
3578,2
3579,1
3580,4
3582,3
3583,6
3586,2
3587,7
3588,7
3589,5
3590,1
3592,1
3593,7
3596,5
3597,3
3598,5
3599,5
3600,1
3601,1
3602,1
3606,1
3607,4
3608,2
3611,7
3613,6
3614,7
3616,3
3617,7
3618,7
3619,1
3620,1
3621,7
3622,1
3623,7
3625,5
3627,4
3628,1
3630,1
3632,5
3640,1
3648,6
3649,7
3650,7
3651,1
3652,5
3653,4
3657,4
3658,3
3665,5
3671,3
3672,5
3681,1
3682,2
3684,0
3689,6
3693,0
3695,2
3701,4
3702,3
3703,7
3704,6
3705,0
3706,3
3708,1
3710,6
3712,7
3713,3
3714,7
3715,5
3718,0
3719,7
3720,2
3721,1
3722,1
3723,6
3725,0
3726,1
3728,7
3734,1
3737,3
3740,2
3746,4
3747,5
3752,1
3757,5
3758,7
3759,7
3760,6
3761,3
3764,5
3765,4
3766,1
3770,1
3771,4
3773,1
3776,5
3779,4
3783,4
3786,3
3787,3
3790,4
3792,5
3793,3
3797,0
3798,0
3800,4
3801,0
3803,1
3804,5
3805,6
3806,1
3807,1
3808,3
3809,1
3811,1
3812,3
3813,3
3814,6
3816,5
3817,6
3818,0
3826,1
3828,3
3836,2
3837,0
3840,2
3841,5
3842,1
3843,4
3846,4
3848,7
3849,0
3850,4
3851,1
3852,3
3853,1
3854,3
3858,4
3860,5
3862,6
3863,3
3865,6
3869,5
3872,5
3875,6
3876,5
3877,4
3880,2
3881,6
3886,1
3892,0
3896,1
3900,5
3901,5
3902,1
3903,3
3904,0
3905,3
3906,3
3907,3
3908,0
3909,3
3911,3
3914,4
3915,1
3918,4
3920,3
3921,1
3925,0
3928,2
3930,0
3936,0
3937,3
3939,3
3940,7
3945,3
3947,1
3948,5
3951,1
3955,3
3959,0
3960,7
3962,1
3977,3
3978,5
3979,1
3980,2
3981,1
3986,6
3988,7
3990,7
3991,4
3992,1
3994,5
3999,7
4000,3
4001,2
4002,2
4003,4
4004,3
4007,0
4010,2
4011,7
4019,2
4020,6
4022,1
4027,5
4033,4
4034,6
4036,0
4039,1
4040,4
4041,7
4043,5
4048,5
4049,2
4050,2
4052,3
4056,6
4059,4
4060,4
4061,7
4063,7
4065,4
4066,4
4067,1
4070,2
4072,2
4073,1
4079,0
4080,7
4081,4
4084,4
4086,6
4087,3
4089,5
4090,3
4092,6
4128,4
4131,5
4141,3
4147,4
4158,3
4179,4
4188,1
4206,4
4217,5
4222,3
4234,0
4245,5
4249,3
4254,4
4262,1
4269,7
4274,1
4284,1
4285,4
4298,1
4302,5
4312,7
4318,3
4320,1
4322,1
4329,1
4331,6
4333,6
4334,4
4337,4
4344,5
4345,2
4347,4
4348,3
4352,6
4359,4
4360,6
4363,7
4366,0
4367,1
4369,5
4372,3
4374,7
4375,1
4379,7
4389,1
4390,3
4392,5
4393,4
4394,7
4396,3
4401,2
4408,1
4409,6
4411,6
4413,0
4415,1
4417,4
4419,3
4422,4
4424,5
4425,2
4426,3
4430,1
4435,6
4437,6
4438,7
4439,5
4440,1
4447,0
4450,4
4454,6
4458,6
4459,4
4460,0
4462,1
4464,0
4471,0
4473,7
4475,2
4476,4
4479,6
4484,6
4491,1
4502,5
4506,1
4508,1
4511,4
4513,0
4515,4
4516,4
4517,5
4519,7
4520,5
4523,6
4524,4
4525,5
4527,1
4529,1
4530,6
4531,5
4533,3
4534,6
4535,1
4536,5
4539,0
4541,6
4543,6
4545,7
4547,7
4549,1
4550,6
4551,1
4552,0
4553,1
4555,5
4556,1
4558,7
4559,7
4560,7
4562,3
4568,2
4569,1
4575,3
4576,4
4579,2
4581,1
4582,1
4586,4
4588,4
4590,3
4591,0
4594,4
4596,0
4597,6
4598,1
4600,7
4603,4
4606,7
4608,5
4610,4
4612,6
4613,6
4615,5
4619,6
4623,3
4624,0
4627,3
4629,3
4636,2
4638,1
4640,4
4644,1
4647,2
4648,3
4650,6
4652,0
4653,7
4656,0
4660,6
4661,1
4664,1
4665,1
4668,1
4671,1
4679,0
4688,1
4689,1
4691,3
4692,3
4693,1
4694,7
4695,7
4696,0
4697,1
4698,4
4700,4
4701,1
4703,5
4706,1
4708,5
4709,5
4710,4
4712,7
4713,4
4715,1
4716,0
4717,5
4720,2
4724,4
4725,1
4726,1
4728,5
4730,3
4731,7
4732,2
4734,6
4735,7
4737,7
4738,4
4739,3
4740,4
4741,4
4743,5
4745,6
4749,4
4750,1
4753,1
4755,0
4756,6
4759,5
4762,1
4763,0
4764,7
4765,4
4766,6
4767,1
4772,3
4774,7
4775,5
4778,1
4779,0
4780,2
4784,6
4785,1
4786,6
4788,5
4789,0
4791,1
4796,3
4797,2
4800,1
4802,5
4807,6
4808,1
4809,4
4811,3
4813,0
4816,4
4817,3
4818,7
