,cluster
4689,1
4691,4
4692,1
4693,1
4694,4
4695,4
4696,5
4697,4
4698,4
4700,4
4701,4
4703,4
4706,4
4708,5
4709,5
4710,4
4712,4
4713,4
4715,4
4716,5
4717,4
4720,5
4724,4
4725,4
4726,4
4728,5
4730,4
4731,4
4732,5
4734,5
4735,4
4737,4
4738,4
4739,4
4740,4
4741,4
4743,5
4745,5
4749,4
4750,4
4753,4
4755,6
4756,5
4759,5
4762,4
4763,5
4764,4
4765,4
4766,5
4767,4
4772,4
4774,4
4775,6
4778,4
4779,4
4780,5
4784,5
4785,4
4786,5
4788,5
4789,4
4791,4
4796,4
4797,5
4800,4
4802,4
4807,5
4808,4
4809,4
4811,4
4813,6
4816,4
4817,4
4818,4
4819,4
4820,5
4821,4
4822,4
4824,4
4829,5
4830,4
4831,5
4832,5
4833,4
4835,4
4836,4
4837,5
4838,5
4839,5
4840,4
4841,4
4842,5
4844,4
4845,4
4846,5
4847,4
4848,6
4849,4
4850,4
4851,4
4853,5
4854,5
4855,4
4856,5
4857,4
4858,4
4859,4
4860,5
4862,5
4864,4
4867,6
4868,4
4870,4
4874,4
4876,4
4878,5
4879,4
4880,4
4883,4
4884,5
4887,4
4888,4
4891,5
4892,5
4895,4
4898,5
4899,4
4900,5
4901,4
4903,5
4904,4
4905,4
4909,4
4910,5
4912,5
4913,4
4915,5
4916,4
4917,4
4918,5
4920,4
4921,4
4922,5
4923,4
4925,5
4926,4
4927,5
4929,4
4930,4
4931,5
4932,5
4934,4
4937,4
4940,4
4944,4
4945,5
4946,5
4948,5
4949,5
4951,5
4952,4
4953,5
4954,5
4955,5
4956,4
4958,4
4960,5
4961,4
4962,5
4963,5
4964,5
4965,4
4966,5
4967,4
4968,4
4969,4
4970,5
4971,5
4972,5
4978,4
4979,4
4981,5
4984,4
4985,4
4986,4
4988,4
4992,4
4993,4
4994,4
4995,4
4999,4
5002,5
5003,4
5004,5
5005,5
5007,4
5008,5
5010,4
5011,4
5013,4
5014,4
5019,4
5020,5
5022,5
5023,4
5025,4
5026,4
5027,5
5030,4
5031,4
5032,4
5033,4
5035,5
5036,4
5038,4
5042,4
5043,4
5044,4
5045,4
5047,4
5051,5
5052,5
5055,4
5056,5
5057,4
5059,5
5060,5
5061,5
5063,4
5065,5
5066,4
5067,4
5068,4
5069,5
5070,5
5072,4
5075,4
5077,4
5078,4
5081,4
5082,4
5083,5
5084,4
5087,4
5088,5
5089,4
5090,4
5091,4
5092,4
5093,4
5094,5
5096,5
5097,4
5099,4
5100,4
5102,4
5104,4
5106,5
5108,4
5109,5
5114,5
5115,4
5116,5
5117,4
5121,4
5123,5
5125,4
5127,4
5129,4
5131,4
5132,4
5133,5
5136,5
5137,4
5138,4
5140,4
5141,5
5143,4
5144,4
5146,4
5147,4
5150,4
5151,5
5152,5
5154,5
5155,4
5158,4
5160,4
5162,4
5167,4
5168,5
5169,4
5170,4
5171,5
5172,4
5173,5
5174,4
5175,5
5178,4
5179,5
5180,5
5181,5
5182,5
5184,5
5187,4
5189,4
5191,5
5192,4
5193,5
5194,5
5195,4
