,cluster
2278,1
2279,0
2280,0
2281,0
2282,0
2284,0
2286,8
2287,8
2291,0
2292,1
2293,4
2295,6
2296,1
2297,6
2298,1
2300,1
2301,1
2302,0
2303,0
2304,0
2305,8
2306,8
2307,4
2311,0
2312,3
2314,0
2315,0
2316,1
2317,0
2318,0
2319,0
2320,8
2321,1
2322,0
2323,8
2324,3
2325,0
2326,8
2327,4
2328,0
2329,1
2330,6
2334,0
2335,4
2336,6
2337,1
2338,0
2339,1
2340,6
2341,1
2342,6
2343,0
2344,4
2348,3
2349,1
2350,8
2351,1
2352,3
2353,8
2354,0
2356,1
2357,1
2358,1
2359,1
2360,4
2361,1
2363,6
2365,1
2366,1
2369,8
2370,0
2371,0
2373,0
2374,6
2375,0
2376,6
2377,8
2379,0
2380,0
2382,3
2383,1
2386,6
2387,3
2388,0
2389,1
2390,6
2391,8
2392,-1
2393,1
2394,1
2395,0
2398,3
2399,3
2400,0
2401,6
2402,1
2403,0
2404,1
2405,1
2406,-1
2407,4
2408,8
2410,1
2413,8
2415,0
2416,1
2417,8
2418,4
2422,1
2423,0
2424,0
2425,3
2428,8
2429,8
2430,4
2431,6
2432,0
2433,1
2435,4
2437,0
2438,0
2439,0
2440,4
2441,4
2442,1
2444,8
2446,6
2448,4
2449,3
2450,0
2451,1
2452,4
2453,1
2454,8
2455,0
2456,1
2457,6
2458,6
2459,-1
2460,0
2462,6
2463,8
2465,0
2466,8
2468,0
2471,2
2472,4
2476,4
2482,4
2485,1
2490,6
2493,1
2497,8
2501,0
2502,1
2506,4
2509,0
2513,0
2517,6
2521,8
2525,4
2526,0
2536,4
2538,6
2539,1
2540,-1
2545,0
2547,0
2551,6
2553,6
2554,6
2555,0
2557,1
2558,1
2560,1
2562,0
2563,0
2564,0
2565,1
2566,0
2568,0
2571,0
2574,1
2577,0
2580,1
2581,6
2582,1
2587,1
2588,4
2589,6
2593,3
2594,6
2595,8
2597,6
2598,1
2599,8
2600,6
2601,8
2602,8
2603,4
2604,0
2605,4
2606,0
2607,0
2608,8
2609,4
2610,3
2611,8
2612,6
2613,0
2614,0
2615,0
2616,5
2618,8
2619,6
2622,0
2625,0
2626,0
2627,3
2628,0
2630,4
2631,4
2632,8
2633,8
2637,0
2638,6
2644,1
2645,8
2647,0
2673,8
2684,6
2693,4
2694,4
2707,1
2718,0
2723,0
2727,8
2732,4
2749,0
2753,6
2754,8
2765,7
2775,6
2776,1
2779,0
2780,3
2787,0
2788,0
2795,0
2806,0
2810,8
2813,6
2821,8
2825,0
2827,1
2829,0
2834,0
2839,0
2841,0
2844,1
2847,8
2878,0
2879,0
2881,1
2883,1
2892,0
2895,0
2902,4
2919,4
2920,0
2925,0
2931,4
2934,6
2935,6
2937,0
2940,3
2943,4
2944,3
2945,1
2946,0
2949,8
2953,8
2954,0
2956,6
2957,0
2958,0
2959,0
2962,8
2963,0
2967,0
2969,6
2977,0
2978,7
2979,1
2982,0
2995,8
3001,0
3007,0
3027,0
3029,0
3031,6
3033,0
3036,1
3037,6
3040,0
3046,1
3048,8
3050,8
3053,0
3054,6
3055,6
3056,6
3058,3
3059,1
3062,0
3063,8
3064,0
3068,0
3069,1
3079,6
3080,0
3084,0
3093,0
3096,0
3099,8
3100,1
3113,8
3114,0
3124,1
3132,3
3133,6
3134,1
3136,0
3138,0
3139,0
3144,1
3145,0
3146,4
3148,0
3149,0
3150,3
3159,3
3161,1
3164,8
3169,0
3170,0
3171,5
3174,0
3175,1
3176,8
3177,4
3178,6
3182,0
3183,6
3184,0
3185,8
3188,8
3189,6
3191,6
3193,1
3194,6
3201,8
3207,4
3210,0
3215,4
3217,1
3221,3
3225,0
3236,1
3237,6
3241,6
3253,8
3255,3
3256,1
3257,0
3263,0
3267,1
3269,0
3270,6
3272,1
3278,3
3281,4
3291,0
3292,0
3294,6
3295,0
3296,0
3299,6
3303,0
3306,0
3308,1
3311,1
3314,0
3315,3
3319,4
3336,0
3352,3
3361,0
3363,0
3367,0
3369,0
3372,6
3381,6
3383,0
3388,0
3389,1
3393,6
3399,0
3403,1
3408,1
3414,6
3415,0
3416,1
3417,8
3419,1
3428,0
3437,6
3438,0
3442,0
3443,0
3450,0
3455,0
3456,0
3457,0
3459,0
3470,0
3475,1
3490,0
3493,1
3494,1
3501,3
3503,0
3506,0
3507,4
3510,0
3513,4
3514,0
3515,0
3517,0
3520,0
3521,-1
3523,0
3524,8
3525,6
3526,1
3528,0
3531,0
3532,0
3533,8
3535,0
3539,1
3540,4
3541,4
3542,6
3543,0
3546,0
3547,1
3553,0
3558,1
3559,0
3560,0
3564,0
3566,8
3567,8
3569,0
3571,0
3573,8
3574,0
3575,1
3577,0
3578,0
3579,6
3580,7
3582,8
3583,1
3586,0
3587,0
3588,1
3589,0
3590,4
3592,0
3593,0
3596,0
3597,8
3598,6
3599,0
3600,6
3601,3
3602,0
3606,-1
3607,3
3608,-1
3611,0
3613,0
3614,0
3616,6
3617,0
3618,3
3619,4
3620,4
3621,3
3622,3
3623,3
3625,1
3627,1
3628,1
3630,6
3632,0
3640,4
3648,1
3649,0
3650,0
3651,-1
3652,0
3653,6
3657,1
3658,8
3665,0
3671,6
3672,1
3681,4
3682,0
3684,1
3689,4
3693,1
3695,0
3701,8
3702,1
3703,8
3704,0
3705,1
3706,3
3708,1
3710,0
3712,3
3713,0
3714,1
3715,0
3718,1
3719,1
3720,0
3721,6
3722,0
3723,0
3725,8
3726,0
3728,1
3734,6
3737,6
3740,0
3746,3
3747,0
3752,6
3757,8
3758,8
3759,1
3760,0
3761,4
3764,4
3765,-1
3766,1
3770,0
3771,2
3773,8
3776,0
3779,6
3783,1
3786,1
3787,6
3790,8
3792,1
3793,8
3797,0
3798,0
3800,-1
3801,8
3803,1
3804,4
3805,8
3806,8
3807,6
3808,8
3809,8
3811,8
3812,8
3813,6
3814,0
3816,4
3817,0
3818,0
3826,0
3828,8
3836,0
3837,3
3840,0
3841,4
3842,8
3843,1
3846,6
3848,1
3849,0
3850,-1
3851,3
3852,6
3853,6
3854,6
3858,6
3860,0
3862,3
3863,8
3865,0
3869,0
3872,0
3875,0
3876,0
3877,4
3880,0
3881,1
3886,6
3892,0
3896,0
3900,0
3901,1
3902,4
3903,0
3904,8
3905,6
3906,6
3907,6
3908,4
3909,0
3911,8
3914,5
3915,3
3918,6
3920,4
3921,8
3925,4
3928,0
3930,3
3936,0
3937,4
3939,8
3940,6
3945,0
3947,0
3948,0
3951,3
3955,1
3959,8
3960,0
3962,6
3977,6
3978,0
3979,6
3980,0
3981,3
3986,0
3988,0
3990,0
3991,6
3992,0
3994,0
3999,0
4000,8
4001,0
4002,0
4003,0
4004,1
4007,0
4010,1
4011,0
4019,0
4020,0
4022,1
4027,4
4033,8
4034,1
4036,1
4039,6
4040,8
4041,1
4043,1
4048,6
4049,1
4050,1
4052,6
4056,1
4059,0
4060,6
4061,4
4063,3
4065,5
4066,3
4067,1
4070,-1
4072,1
4073,8
4079,-1
4080,1
4081,0
4084,1
4086,0
4087,6
4089,0
4090,0
4092,0
4128,5
4131,0
4141,8
4147,8
4158,1
4179,6
4188,1
4206,1
4217,6
4222,6
4234,8
4245,3
4249,8
4254,6
4262,3
4269,1
4274,8
4284,6
4285,4
4298,0
4302,0
4312,1
4318,1
4320,6
4322,0
4329,-1
4331,1
4333,0
4334,1
4337,6
4344,4
4345,0
4347,2
4348,1
4352,1
4359,1
4360,4
4363,0
4366,6
4367,6
4369,8
4372,6
4374,0
4375,6
4379,0
4389,1
4390,0
4392,0
4393,1
4394,3
4396,8
4401,0
4408,0
4409,4
4411,0
4413,0
4415,8
4417,8
4419,3
4422,8
4424,0
4425,0
4426,8
4430,1
4435,4
4437,0
4438,0
4439,1
4440,1
4447,0
4450,3
4454,0
4458,1
4459,3
4460,0
4462,1
4464,0
4471,-1
4473,3
4475,0
4476,3
4479,4
4484,0
4491,8
4502,0
4506,8
4508,8
4511,0
4513,8
4515,8
4516,6
4517,4
4519,0
4520,1
4523,0
4524,5
4525,1
4527,0
4529,0
4530,0
4531,0
4533,3
4534,0
4535,6
4536,8
4539,0
4541,0
4543,0
4545,4
4547,4
4549,6
4550,1
4551,1
4552,6
4553,8
4555,0
4556,1
4558,4
4559,0
4560,4
4562,0
4568,0
4569,4
4575,6
4576,2
4579,0
4581,4
4582,1
4586,1
4588,3
4590,4
4591,8
4594,6
4596,0
4597,0
4598,1
4600,0
4603,1
4606,0
4608,0
4610,3
4612,6
4613,0
4615,0
4619,0
4623,1
4624,4
4627,6
4629,1
4636,0
4638,0
4640,0
4644,8
4647,0
4648,8
4650,4
4652,0
4653,3
4656,0
4660,1
4661,3
4664,4
4665,0
4668,1
4671,8
4679,1
4688,8
4689,3
4691,4
4692,8
4693,1
4694,0
4695,4
4696,0
4697,0
4698,4
4700,8
4701,8
4703,0
4706,6
4708,4
4709,0
4710,6
4712,0
4713,0
4715,0
4716,8
4717,6
4720,0
4724,6
4725,1
4726,0
4728,0
4730,1
4731,1
4732,0
4734,0
4735,1
4737,3
4738,8
4739,8
4740,6
4741,5
4743,1
4745,0
4749,8
4750,1
4753,4
4755,0
4756,4
4759,4
4762,6
4763,8
4764,1
4765,1
4766,0
4767,3
4772,6
4774,8
4775,4
4778,0
4779,1
4780,0
4784,0
4785,6
4786,0
4788,0
4789,4
4791,4
4796,6
4797,0
4800,4
4802,0
4807,0
4808,1
4809,6
4811,0
4813,4
4816,5
4817,0
4818,8
4819,0
4820,0
4821,8
4822,0
4824,0
4829,0
4830,0
4831,1
4832,0
4833,6
4835,8
4836,1
4837,0
4838,0
4839,1
4840,1
4841,4
4842,0
4844,3
4845,0
4846,0
4847,0
4848,0
4849,1
4850,6
4851,4
4853,1
4854,1
4855,4
4856,0
4857,4
4858,1
4859,0
4860,0
4862,0
4864,0
4867,4
4868,0
4870,8
4874,1
4876,8
4878,0
4879,1
4880,8
4883,4
4884,1
4887,8
4888,8
4891,1
4892,0
4895,6
4898,0
4899,6
4900,8
4901,1
4903,0
4904,3
4905,6
4909,0
4910,1
4912,0
4913,0
4915,0
4916,6
4917,8
4918,0
4920,6
4921,4
4922,0
4923,0
4925,0
4926,0
4927,0
4929,3
4930,1
4931,1
4932,1
4934,6
4937,6
4940,1
4944,1
4945,0
4946,0
4948,0
4949,0
4951,0
4952,5
4953,0
4954,1
4955,4
4956,1
4958,3
4960,4
4961,4
4962,8
4963,0
4964,1
4965,3
4966,0
4967,4
4968,1
4969,6
4970,6
4971,-1
4972,0
4978,0
4979,3
4981,1
4984,6
4985,1
4986,8
4988,8
4992,6
4993,4
4994,6
4995,1
4999,0
5002,0
5003,1
5004,0
5005,0
5007,0
5008,0
5010,3
5011,1
5013,6
5014,3
5019,0
5020,0
5022,0
5023,7
5025,3
5026,0
5027,0
5030,8
5031,8
5032,0
5033,0
5035,4
5036,3
5038,6
5042,8
5043,4
5044,0
5045,4
5047,6
5051,0
5052,0
5055,1
5056,4
5057,6
5059,0
5060,1
5061,0
5063,1
5065,0
5066,-1
5067,8
5068,6
5069,4
5070,0
5072,0
5075,0
5077,0
5078,4
5081,6
5082,3
5083,0
5084,6
5087,6
5088,0
5089,6
5090,1
5091,8
5092,0
5093,8
5094,0
5096,4
5097,0
5099,3
5100,1
5102,4
5104,0
5106,0
5108,6
5109,0
5114,0
5115,1
5116,8
5117,8
5121,1
5123,4
5125,3
5127,4
5129,8
5131,1
5132,1
5133,0
5136,0
5137,0
5138,8
5140,6
5141,0
5143,0
5144,0
5146,1
5147,6
5150,1
5151,0
5152,0
5154,0
5155,8
5158,0
5160,0
5162,8
5167,-1
5168,4
5169,6
5170,0
5171,0
5172,-1
5173,6
5174,0
5175,0
5178,-1
5179,0
5180,0
5181,0
5182,0
5184,8
