,cluster
4597,14
4598,6
4600,3
4603,3
4606,4
4608,5
4610,3
4612,15
4613,13
4615,11
4619,15
4623,8
4624,2
4627,8
4629,2
4636,12
4638,6
4640,4
4644,10
4647,-1
4648,11
4650,15
4652,6
4653,11
4656,14
4660,-1
4661,3
4664,4
4665,6
4668,6
4671,3
4679,8
4688,-1
4689,6
4691,2
4692,3
4693,6
4694,10
4695,6
4696,14
4697,10
4698,3
4700,3
4701,3
4703,-1
4706,1
4708,-1
4709,14
4710,3
4712,0
4713,3
4715,4
4716,15
4717,13
4720,12
4724,2
4725,-1
4726,3
4728,11
4730,11
4731,10
4732,-1
4734,15
4735,6
4737,14
4738,3
4739,3
4740,3
4741,3
4743,5
4745,11
4749,0
4750,6
4753,6
4755,11
4756,15
4759,-1
4762,14
4763,14
4764,6
4765,2
4766,14
4767,3
4772,3
4774,11
4775,6
4778,6
4779,2
4780,15
4784,10
4785,10
4786,-1
4788,-1
4789,2
4791,6
4796,3
4797,12
4800,6
4802,6
4807,14
4808,-1
4809,3
4811,4
4813,13
4816,3
4817,3
4818,6
4819,3
4820,11
4821,8
4822,3
4824,3
4829,15
4830,3
4831,13
4832,9
4833,3
4835,5
4836,3
4837,5
4838,13
4839,12
4840,2
4841,3
4842,5
4844,4
4845,6
4846,9
4847,3
4848,5
4849,11
4850,3
4851,6
4853,15
4854,12
4855,3
4856,12
4857,1
4858,11
4859,4
4860,12
4862,-1
4864,3
4867,0
4868,-1
4870,3
4874,13
4876,6
4878,-1
4879,11
4880,3
4883,0
4884,-1
4887,2
4888,10
4891,15
4892,10
4895,6
4898,13
4899,3
4900,12
4901,6
4903,15
4904,3
4905,2
4909,6
4910,-1
4912,6
4913,2
4915,12
4916,3
4917,7
4918,15
4920,6
4921,3
4922,14
4923,3
4925,15
4926,2
4927,15
4929,7
4930,0
4931,12
4932,14
4934,3
4937,11
4940,4
4944,13
4945,12
4946,9
4948,15
4949,9
4951,15
4952,3
4953,14
4954,-1
4955,-1
4956,5
4958,11
4960,11
4961,11
4962,14
4963,5
4964,5
4965,6
4966,2
4967,3
4968,2
4969,6
4970,12
4971,14
4972,11
4978,11
4979,6
4981,14
4984,2
4985,3
4986,3
4988,6
4992,9
4993,0
4994,3
4995,3
4999,6
5002,5
5003,4
5004,13
5005,8
5007,6
5008,-1
5010,3
5011,6
5013,6
5014,14
5019,3
5020,14
5022,14
5023,3
5025,6
5026,4
5027,15
5030,3
5031,7
5032,11
5033,5
5035,12
5036,6
5038,2
5042,7
5043,7
5044,6
5045,13
5047,6
5051,14
5052,-1
5055,10
5056,14
5057,11
5059,11
5060,14
5061,-1
5063,6
5065,9
5066,6
5067,10
5068,10
5069,10
5070,13
5072,13
5075,6
5077,1
5078,11
5081,3
5082,6
5083,14
5084,11
5087,3
5088,15
5089,14
5090,7
5091,6
