,cluster
3630,4
3632,8
3640,4
3648,13
3649,5
3650,6
3651,4
3652,6
3653,1
3657,4
3658,6
3665,7
3671,2
3672,8
3681,3
3682,12
3684,10
3689,13
3693,10
3695,12
3701,9
3702,2
3703,3
3704,13
3705,10
3706,10
3708,6
3710,7
3712,1
3713,10
3714,6
3715,6
3718,11
3719,6
3720,12
3721,2
3722,5
3723,7
3725,10
3726,6
3728,4
3734,4
3737,11
3740,7
3746,10
3747,6
3752,4
3757,13
3758,5
3759,5
3760,7
3761,9
3764,8
3765,4
3766,4
3770,6
3771,1
3773,4
3776,8
3779,1
3783,4
3786,11
3787,9
3790,3
3792,6
3793,3
3797,11
3798,10
3800,4
3801,10
3803,4
3804,8
3805,13
3806,6
3807,5
3808,6
3809,4
3811,6
3812,9
3813,2
3814,13
3816,8
3817,7
3818,10
3826,4
3828,3
3836,7
3837,10
3840,12
3841,10
3842,6
3843,1
3846,2
3848,5
3849,10
3850,1
3851,4
3852,10
3853,2
3854,2
3858,1
3860,5
3862,8
3863,11
3865,13
3869,6
3872,7
3875,13
3876,8
3877,3
3880,12
3881,10
3886,6
3892,13
3896,5
3900,6
3901,6
3902,4
3903,6
3904,6
3905,5
3906,2
3907,11
3908,11
3909,3
3911,9
3914,1
3915,5
3918,2
3920,3
3921,6
3925,10
3928,12
3930,11
3936,10
3937,3
3939,3
3940,5
3945,5
3947,4
3948,8
3951,2
3955,9
3959,13
3960,8
3962,4
3977,2
3978,6
3979,3
3980,13
3981,2
3986,13
3988,6
3990,6
3991,1
3992,4
3994,6
3999,6
4000,5
4001,12
4002,13
4003,3
4004,10
4007,10
4010,12
4011,5
4019,12
4020,13
4022,6
4027,5
4033,1
4034,7
4036,11
4039,1
4040,3
4041,5
4043,5
4048,8
4049,13
4050,13
4052,5
4056,13
4059,3
4060,9
4061,3
4063,10
4065,1
4066,1
4067,4
4070,13
4072,12
4073,3
4079,10
4080,10
4081,3
4084,4
4086,13
4087,9
4089,7
4090,5
4092,13
4128,1
4131,6
4141,11
4147,3
4158,2
4179,2
4188,6
4206,3
4217,10
4222,9
4234,10
4245,10
4249,9
4254,1
4262,2
4269,4
4274,4
4284,2
4285,5
4298,3
4302,8
4312,5
4318,9
4320,1
4322,4
4329,5
4331,13
4333,7
4334,1
4337,2
4344,8
4345,13
4347,2
4348,9
4352,13
4359,4
4360,13
4363,5
4366,11
4367,1
4369,10
4372,2
4374,6
4375,2
4379,6
4389,9
4390,10
4392,8
4393,1
4394,6
4396,9
4401,13
4408,5
4409,13
4411,13
4413,10
4415,3
4417,3
4419,11
4422,3
4424,8
4425,13
4426,3
4430,4
4435,13
4437,13
4438,6
4439,6
4440,4
4447,10
4450,1
4454,7
4458,13
4459,1
4460,10
4462,9
4464,10
4471,10
4473,2
4475,12
4476,1
4479,13
4484,13
4491,5
4502,7
4506,4
4508,4
4511,3
4513,11
4515,3
4516,2
4517,5
4519,5
4520,8
4523,7
4524,1
4525,10
4527,6
4529,6
4530,13
4531,6
4533,9
4534,13
4535,1
4536,8
4539,10
4541,7
4543,7
4545,5
4547,5
4549,4
4550,13
4551,4
4552,11
4553,6
4555,8
4556,4
4558,5
4559,6
4560,4
4562,9
4568,12
4569,4
4575,1
4576,4
4579,12
4581,4
4582,4
4586,6
4588,4
4590,10
4591,9
4594,1
4596,10
4597,13
4598,4
4600,3
4603,9
4606,6
4608,6
4610,4
4612,13
4613,10
4615,5
4619,13
4623,5
4624,11
4627,2
4629,9
4636,12
4638,6
4640,6
4644,3
4647,12
4648,9
4650,13
4652,10
4653,10
4656,10
4660,10
4661,3
4664,6
4665,4
4668,4
4671,3
4679,10
4688,6
4689,4
4691,10
4692,3
4693,2
4694,10
4695,3
4696,10
4697,4
4698,3
4700,3
4701,3
4703,6
4706,5
4708,7
4709,8
4710,1
4712,5
4713,4
4715,4
4716,10
4717,2
4720,12
4724,9
4725,6
4726,4
4728,10
4730,9
4731,2
4732,7
4734,13
4735,2
4737,2
4738,4
4739,3
4740,1
4741,1
4743,7
4745,13
4749,4
4750,4
4753,5
4755,10
4756,13
4759,10
4762,6
4763,10
4764,6
4765,2
4766,13
4767,2
4772,9
4774,8
4775,5
4778,5
4779,10
4780,12
4784,13
4785,6
4786,13
4788,8
4789,9
4791,4
4796,3
4797,12
4800,5
4802,5
4807,11
4808,6
4809,1
4811,3
4813,10
4816,1
4817,3
4818,5
4819,5
4820,10
4821,9
4822,8
4824,5
4829,12
4830,5
4831,10
4832,13
4833,2
4835,6
4836,6
4837,7
4838,8
4839,12
4840,9
4841,5
4842,7
4844,4
4845,5
4846,13
4847,5
4848,6
4849,2
4850,1
4851,4
4853,7
4854,7
4855,4
4856,12
4857,10
4858,10
4859,6
4860,12
4862,13
4864,4
4867,8
4868,3
4870,5
4874,2
4876,4
4878,13
4879,2
4880,3
4883,4
4884,7
4887,11
4888,6
4891,13
4892,7
4895,1
4898,13
4899,2
4900,8
4901,5
4903,12
4904,5
4905,2
4909,9
4910,8
4912,6
4913,10
4915,12
4916,9
4917,11
4918,13
4920,9
4921,4
4922,13
4923,4
4925,12
4926,3
4927,12
4929,11
4930,5
4931,13
4932,13
4934,9
4937,2
4940,6
4944,10
4945,7
4946,10
4948,12
4949,8
4951,12
4952,3
4953,13
4954,13
4955,6
4956,6
4958,2
4960,11
4961,5
4962,6
4963,8
4964,7
4965,6
4966,10
4967,3
4968,10
4969,3
4970,8
4971,7
4972,13
4978,5
4979,2
4981,13
4984,9
4985,4
4986,3
4988,3
4992,6
4993,5
4994,2
4995,1
4999,5
5002,6
5003,4
5004,10
5005,10
5007,5
5008,7
5010,2
5011,5
5013,2
5014,8
5019,3
5020,8
5022,10
5023,1
5025,4
5026,6
5027,8
5030,4
5031,3
5032,10
5033,8
5035,12
5036,5
5038,9
5042,3
5043,10
5044,5
5045,10
5047,2
5051,13
5052,12
5055,6
5056,11
5057,3
5059,13
5060,10
5061,7
5063,2
5065,7
5066,4
5067,4
5068,4
5069,6
5070,13
5072,10
5075,5
5077,5
5078,5
5081,9
5082,3
5083,7
5084,11
5087,3
5088,12
5089,11
5090,11
5091,4
5092,8
5093,3
5094,7
5096,13
5097,10
5099,5
5100,2
5102,3
5104,5
5106,13
5108,3
5109,12
5114,12
5115,5
5116,7
5117,6
5121,9
5123,13
5125,4
5127,5
5129,11
5131,10
5132,5
5133,7
5136,13
5137,6
5138,3
5140,5
5141,8
5143,6
5144,6
5146,5
5147,6
5150,2
5151,6
5152,8
5154,13
5155,6
5158,5
5160,4
5162,1
5167,2
5168,12
5169,10
5170,10
5171,7
5172,1
5173,8
5174,9
5175,12
5178,1
5179,13
5180,12
5181,7
5182,12
5184,12
5187,5
5189,6
5191,12
5192,4
5193,10
5194,12
