,cluster
4948,10
4949,0
4951,10
4952,6
4953,5
4954,5
4955,9
4956,8
4958,6
4960,2
4961,3
4962,9
4963,9
4964,1
4965,8
4966,2
4967,4
4968,2
4969,11
4970,0
4971,5
4972,5
4978,3
4979,3
4981,5
4984,6
4985,4
4986,4
4988,11
4992,8
4993,3
4994,11
4995,7
4999,3
5002,9
5003,4
5004,2
5005,2
5007,11
5008,1
5010,11
5011,3
5013,8
5014,0
5019,11
5020,0
5022,2
5023,7
5025,4
5026,9
5027,0
5030,3
5031,11
5032,2
5033,0
5035,10
5036,3
5038,6
5042,11
5043,2
5044,3
5045,2
5047,11
5051,5
5052,10
5055,8
5056,5
5057,11
5059,5
5060,8
5061,1
5063,11
5065,1
5066,4
5067,4
5068,4
5069,9
5070,5
5072,2
5075,3
5077,3
5078,3
5081,6
5082,11
5083,5
5084,2
5087,11
5088,10
5089,5
5090,5
5091,4
5092,0
5093,4
5094,1
5096,5
5097,2
5099,11
5100,7
5102,4
5104,3
5106,5
5108,11
5109,10
5114,10
5115,3
5116,1
5117,9
5121,6
5123,5
5125,4
5127,3
5129,2
5131,8
5132,3
5133,5
5136,5
5137,9
5138,11
5140,3
5141,0
5143,3
5144,9
5146,3
5147,2
5150,8
5151,3
5152,1
5154,5
5155,9
5158,3
5160,4
5162,7
5167,8
5168,10
5169,2
5170,2
5171,1
5172,7
5173,0
5174,6
5175,10
5178,7
5179,5
5180,10
5181,1
5182,10
5184,10
5187,3
5189,9
5191,10
5192,4
5193,2
