,cluster
2732,0
2749,3
2753,3
2754,0
2765,8
2775,3
2776,11
2779,12
2780,11
2787,1
2788,10
2795,6
2806,12
2810,0
2813,9
2821,0
2825,7
2827,4
2829,2
2834,6
2839,6
2841,11
2844,10
2847,10
2878,0
2879,7
2881,0
2883,11
2892,2
2895,6
2902,8
2919,11
2920,7
2925,7
2931,11
2934,2
2935,0
2937,10
2940,0
2943,12
2944,4
2945,5
2946,10
2949,3
2953,8
2954,6
2956,9
2957,0
2958,10
2959,0
2962,10
2963,2
2967,1
2969,5
2977,7
2978,3
2979,5
2982,10
2995,3
3001,10
3007,0
3027,6
3029,7
3031,11
3033,12
3036,11
3037,11
3040,11
3046,7
3048,8
3050,8
3053,3
3054,4
3055,9
3056,3
3058,4
3059,12
3062,12
3063,2
3064,12
3068,6
3069,5
3079,11
3080,0
3084,12
3093,0
3096,8
3099,8
3100,12
3113,11
3114,12
3124,11
3132,4
3133,9
3134,0
3136,7
3138,6
3139,7
3144,6
3145,6
3146,0
3148,12
3149,6
3150,12
3159,9
3161,2
3164,8
3169,1
3170,1
3171,4
3174,7
3175,5
3176,2
3177,8
3178,9
3182,1
3183,8
3184,0
3185,8
3188,12
3189,9
3191,11
3193,0
3194,9
3201,11
3207,11
3210,6
3215,0
3217,10
3221,11
3225,0
3236,0
3237,11
3241,5
3253,3
3255,5
3256,0
3257,12
3263,0
3267,0
3269,10
3270,9
3272,9
3278,8
3281,10
3291,6
3292,2
3294,4
3295,7
3296,2
3299,0
3303,3
3306,0
3308,3
3311,5
3314,10
3315,4
3319,0
3336,1
3352,3
3361,1
3363,7
3367,0
3369,7
3372,9
3381,4
3383,3
3388,3
3389,7
3393,9
3399,1
3403,0
3408,3
3414,3
3415,1
3416,9
3417,0
3419,11
3428,3
3437,9
3438,0
3442,0
3443,6
3450,1
3455,12
3456,11
3457,0
3459,10
3470,1
3475,5
3490,8
3493,9
3494,6
3501,0
3503,0
3506,1
3507,10
3510,10
3513,10
3514,6
3515,10
3517,2
3520,10
3521,9
3523,7
3524,6
3525,3
3526,12
3528,11
3531,10
3532,7
3533,6
3535,12
3539,11
3540,6
3541,0
3542,9
3543,11
3546,12
3547,3
3553,7
3558,3
3559,10
3560,12
3564,10
3566,0
3567,3
3569,6
3571,11
3573,2
3574,7
3575,8
3577,7
3578,7
3579,9
3580,4
3582,11
3583,2
3586,7
3587,0
3588,5
3589,0
3590,8
3592,3
3593,10
3596,0
3597,10
3598,5
3599,0
3600,10
3601,8
3602,3
3606,10
3607,9
3608,1
3611,11
3613,7
3614,6
3616,9
3617,0
3618,9
3619,3
3620,10
3621,12
3622,4
3623,0
3625,12
3627,3
3628,3
3630,3
3632,10
3640,3
3648,7
3649,0
3650,10
3651,3
3652,10
3653,4
3657,3
3658,10
3665,12
3671,9
3672,12
3681,8
3682,7
3684,6
3689,7
3693,6
3695,1
3701,8
3702,9
3703,0
3704,7
3705,6
3706,11
3708,5
3710,12
3712,4
3713,11
3714,5
3715,10
3718,2
3719,5
3720,7
3721,9
3722,0
3723,12
3725,11
3726,3
3728,3
3734,3
3737,2
3740,7
3746,11
3747,10
3752,3
3757,2
3758,0
3759,5
3760,7
3761,11
3764,12
3765,3
3766,3
3770,3
3771,4
3773,10
3776,12
3779,4
3783,3
3786,2
3787,9
3790,8
3792,5
3793,8
3797,2
3798,6
3800,4
3801,6
3803,3
3804,10
3805,7
3806,10
3807,0
3808,2
3809,3
3811,10
3812,11
3813,9
3814,6
3816,10
3817,6
3818,6
3826,3
3828,8
3836,7
3837,5
3840,1
3841,6
3842,10
3843,4
3846,9
3848,0
3849,11
3850,4
3851,3
3852,5
3853,9
3854,9
3858,4
3860,0
3862,12
3863,2
3865,7
3869,10
3872,12
3875,6
3876,12
3877,8
3880,1
3881,6
3886,5
3892,6
3896,0
3900,12
3901,5
3902,3
3903,10
3904,10
3905,0
3906,9
3907,2
3908,2
3909,8
3911,11
3914,4
3915,3
3918,9
3920,8
3921,10
3925,2
3928,1
3930,11
3936,6
3937,8
3939,8
3940,0
3945,0
3947,3
3948,12
3951,9
3955,9
3959,6
3960,0
3962,3
3977,9
3978,10
3979,8
3980,7
3981,5
3986,7
3988,10
3990,10
3991,4
3992,3
3994,10
3999,10
4000,0
4001,1
4002,7
4003,8
4004,5
4007,6
4010,1
4011,0
4019,7
4020,7
4022,5
4027,0
4033,4
4034,12
4036,2
4039,4
4040,8
4041,0
4043,0
4048,12
4049,7
4050,7
4052,0
4056,7
4059,8
4060,5
4061,0
4063,5
4065,4
